Statistics_cost_function_integrate,Statistics_gradient_integrate,Statistics_surface_movable_integrate,Statistics_volume_integrate,Norm_expansion_H1
5.158948423629973,8.478598466607636,35.21953579669314,42.17157287525374,0.4362749928162431
5.465967232269751,9.24231485779964,35.55713212181811,40.60508844697697,0.8925191145579068
4.63586678575898,7.083803745264002,35.88813126207854,42.962131966678676,0.22097638750437584
4.646168995151165,7.1123226367646595,36.11794495646283,42.554765068165786,0.24585918912907842
4.7425122840149045,7.361799594598972,36.36280896755807,41.808405929863,0.34568355085952884
4.532781034547112,6.860345667778138,36.629007678514185,42.319732643508885,0.23635820765222412
4.449306385178495,6.6757797311950435,36.864309924345434,42.37399553221453,0.1994254196100359
4.436272221650235,6.6644172270002,37.08883079545362,42.13473419938429,0.23199505232010842
4.354046174348943,6.487120671884231,37.31910346438983,42.22400993530985,0.21754827836708526
4.286200253829974,6.345401962619603,37.538372227321496,42.27386464700009,0.19615936553318808
4.246088696768586,6.270314490733085,37.747296381581315,42.207562022791365,0.20137313783523114
4.1939261605229055,6.166378533436813,37.953793633945274,42.214651011301854,0.19804045250871954
4.142500663892052,6.063915873939209,38.153979570898535,42.234194874299156,0.1882658766947958
4.100823542251773,5.984147825773874,38.34636696826038,42.21701590143199,0.18601991295959194
4.058957792032431,5.903488229287523,38.53381038484062,42.21294314936601,0.18319122785760386
4.017623825206547,5.823634220354575,38.71588330521342,42.21808198778196,0.17780757364588337
3.980106527800672,5.752323392051278,38.891789795499655,42.21324869004492,0.17424784716165312
3.944189073180268,5.6843988699232,39.06246875145333,42.209629155643675,0.17112043093299734
3.909312288575004,5.618617631886865,39.22817505701506,42.20984585429774,0.16721966470934413
3.8763952375241915,5.557190013880765,39.38872235574552,42.20778978765917,0.16371811977417894
3.8449829095131958,5.499135251421927,39.54448601587639,42.20537282235941,0.160533530874323
3.9051312479745786,5.850364252270393,39.78807879462377,41.964054988701214,0.23976822664647332
3.804355504374805,5.579395724121835,39.92398590559674,42.40369592995679,0.12940560093933265
3.811599927451425,5.5822200961256305,40.01872768230316,42.1627343195406,0.13730525466325272
3.7925124196682645,5.522865457341451,40.13216757408735,42.10096107377416,0.16216052984626664
3.7456953224527716,5.397709899589136,40.25775165398844,42.23789933808462,0.12916460506084873
3.7274961766235433,5.3448541186282235,40.37059716851196,42.19241438760551,0.12721321896576643
3.709092919558078,5.293234217300561,40.48568841296767,42.15576143544392,0.13351837748021633
3.68131741813045,5.220243882326358,40.60555489067004,42.19416480908332,0.12324563089000859
3.660854764764748,5.1661594123932755,40.72132964660562,42.189379331609224,0.11847852792855985
3.6428685363833595,5.11909768494661,40.835990930240065,42.17395442608996,0.1182274904053904
3.622567406770444,5.067354609888128,40.95163704407496,42.183020842163536,0.11355604105566912
3.604315599595917,5.021291646155783,41.06548341072777,42.18407229951369,0.10934807549320276
3.5878267615168626,4.980129677864629,41.177771746177136,42.1783697072051,0.10702275627644961
3.571259720065499,4.939381292656178,41.2894724685027,42.179653678840644,0.10372771486431119
3.5555627416528854,4.901232161965924,41.3998313015175,42.180346317804165,0.10027851863166207
3.5409609157920654,4.866160427268751,41.50868471145224,42.17821701098438,0.09752116711469308
3.526845287011565,4.832667503359056,41.61638960796531,42.177771431509704,0.09467378692146856
3.513341942779128,4.801004677600862,41.72278781453986,42.17773036669995,0.0917588094833315
3.5005790544022277,4.7714367645565465,41.827762595177106,42.17673206675824,0.08911126252922244
3.4883695438621487,4.743487793406221,41.931429406409556,42.176033104872275,0.08655626123132906
3.476685555744757,4.717061559541349,42.03377981646627,42.175617133074844,0.08403415068872196
3.4655627226050973,4.692216784117045,42.13477069681861,42.17493111269307,0.08165176974817762
3.454939791131797,4.66878801657441,42.23444185852566,42.17425737034265,0.07938287264982825
3.444778493186945,4.646667227735822,42.33281450872209,42.17370549494038,0.07719262932834108
3.4350751424233232,4.625831538350747,42.42988625540122,42.173094962298045,0.07510834201440379
3.425802175069833,4.60620558910466,42.52567946749543,42.172464749732804,0.0731304592233359
3.416931097987608,4.587715089094268,42.62021888513616,42.17187676163101,0.071244649958315
3.4084469785362974,4.570320947578873,42.71351966531182,42.17128264679811,0.06945511328151517
3.4003311928052424,4.5539787962862,42.80560308998688,42.17067690547088,0.06776335122431325
3.392563122197222,4.538642843126278,42.896494050674676,42.17008282174727,0.06616375489782941
3.385126834180891,4.524281574088217,42.98621475244495,42.1694902353774,0.06465508854141673
3.378007025446543,4.510868306850441,43.074788742504055,42.16889177099471,0.06323705090064292
3.3711878594470157,4.498378488206126,43.1622417614636,42.16829361410477,0.06190692869221909
3.3646552075174623,4.486795031800585,43.24859942071419,42.16769399636119,0.06066274545888004
3.3583960090413414,4.476106955652318,43.33388790941522,42.16708853377165,0.059503322051741664
3.352397476507836,4.4663076726624675,43.418134747850324,42.16647743540111,0.058426936446031134
3.3466476605148276,4.4573965176855825,43.5013681447801,42.16585967481673,0.05743198601496787
3.341135452639203,4.449379016814255,43.583617005905,42.16523244748048,0.05651733315691228
3.3358502440111044,4.442266398953412,43.66491127802057,42.164594055975,0.055681921277521806
3.3307819945053185,4.4360761297495035,43.74528182585173,42.16394279335813,0.054924862458196194
3.3259212642646117,4.430832425550742,43.82476035701327,42.16327613517193,0.054245625921826086
3.321259075274554,4.426566433999092,43.90337950926732,42.16259160414476,0.053643971794121365
3.316786862423273,4.42331668988059,43.9811728023378,42.1618867229806,0.05311995270556035
3.312496452894655,4.4211296999019565,44.058174528170134,42.16115862944725,0.05267398959502972
3.3083799837614785,4.420060431609199,44.1344196709556,42.16040426691516,0.05230687616819608
3.3044298248109256,4.42017284167308,44.209943769155274,42.15962047327163,0.052019771148423155
3.3006385155232993,4.4215404287332,44.284782706422305,42.15880386633997,0.05181421011012625
3.296998681483451,4.424246671199633,44.35897246642562,42.15795088583227,0.0516920904265709
3.2935029422952136,4.428385291063648,44.43254883253359,42.157057881507505,0.051655627413004244
3.2901438231373636,4.434060245393155,44.50554701987184,42.15612114203851,0.05170729113035577
3.286913663254005,4.441385249336309,44.57800125533909,42.15513697323047,0.051849705707727324
3.283804526313667,4.450482593935318,44.64994431562519,42.1541018375998,0.0520854964506896
3.400023738219728,4.019288483172595,44.7370095048532,42.06092437836612,0.061201366355729196
3.381774291082796,3.96868847616128,44.7165978022605,42.240550390482184,0.03971561823025229
3.3849957569235496,3.974335819387395,44.665797743177016,42.17683161171561,0.03764721556307375
3.3873760482461277,3.978020195790135,44.62005652547117,42.12453886801117,0.03803241525220982
3.380543389935583,3.95771096900687,44.58923991805995,42.17859373090278,0.03373940474436732
3.3786271750027606,3.9502864560379627,44.552480991603545,42.17777438777926,0.033602755933987705
3.3788574264018,3.9485914251742185,44.51478120487038,42.153490446805925,0.03309210345911008
3.3760170634065556,3.9389952506987638,44.483205127111965,42.16532983641321,0.03229100238532117
3.3737806348874635,3.9310441877585967,44.45207343485412,42.17119797333916,0.031607732838650426
3.3728304437559125,3.9265362528886882,44.42066365593432,42.163167442380924,0.03125684109916064
3.371154065218149,3.9202347059510694,44.39179603776501,42.16425612010818,0.03084443015244597
3.369351981469908,3.9136876538585503,44.364411821465886,42.16752945878819,0.030293359756938462
3.368063584603098,3.9085604479848355,44.33761912510634,42.16558284171954,0.029920153684100843
3.3667128578076713,3.9033591509732783,44.31222867795002,42.16499331504933,0.029567463081978527
3.365261007481882,3.8979783336523344,44.288206488286136,42.16617168827043,0.02915138961914708
3.3639833763456393,3.893132156448242,44.2651294028244,42.16590573995777,0.028790449103801394
3.362766759445086,3.888528350583033,44.2431423839428,42.16546547110364,0.028464544672186957
3.36153016726321,3.8839559328891227,44.222316560127545,42.16575656072361,0.02812492407153089
3.3603569500531867,3.8796307560854437,44.202500571597454,42.165786107427635,0.027802128271161654
3.3592419845051253,3.8755406510481203,44.183681227599436,42.16558557300341,0.027504536158000668
3.358144805294141,3.871581523928887,44.165889148419005,42.1655992371064,0.027212635223287575
3.3570817783208886,3.8677966782304685,44.149075601217675,42.16561389070166,0.026930380628193307
3.3560603230047312,3.8642070011784995,44.13321079527427,42.16552098627612,0.02666458139308316
3.3550659822107978,3.8607770201219824,44.1182962846605,42.165467959249504,0.026409535259129816
3.3540983948096263,3.857508027668197,44.104314211511024,42.16543950135935,0.02616394529713824
3.3531611690958902,3.8544121379707823,44.09124415611839,42.16537484108964,0.0259305381432305
3.3522498355314507,3.8514810359960467,44.079078887223694,42.165308409382526,0.025708166382309237
3.351361838585704,3.8487117934971335,44.06780957538726,42.16525318982579,0.025495562510085844
3.350497625047244,3.8461097943375004,44.05742508245042,42.165187716274126,0.025293383538174882
3.3496555516719853,3.8436755862722856,44.047919052275525,42.16511562619366,0.025101508745189058
3.379586008441013,3.80521699675552,44.00573463943604,42.16821728535018,0.02516200764283938
3.377836675647494,3.815519579491756,43.96392840190459,42.16749173098992,0.023759948285424232
3.376771612469629,3.783581989277753,43.922609052791806,42.16774271858259,0.022151335126073875
3.3731553736044466,3.7982890084100878,43.8852535949755,42.1692695895656,0.019957716856757915
3.3734035277495016,3.798758957674889,43.87259007583208,42.159423486609846,0.019807429010215448
3.372206522046365,3.795586995206175,43.86307131946033,42.166728085591885,0.019358377866880563
3.3715432697155117,3.794007293541252,43.853727807589394,42.16797754225348,0.019101115498280596
3.3713417759986424,3.7938721456942335,43.84482008331522,42.16398051769741,0.018936953209233713
3.370718675727072,3.7928726876190315,43.83760944464844,42.16508890776894,0.018734594456064464
3.3700948871261995,3.792154230291046,43.83143223923766,42.166336815117525,0.018523206652996813
3.369687301781188,3.7923422735908994,43.82602537282684,42.165143707410245,0.018383913647056917
3.3692020782597956,3.7927122567350295,43.82184466167566,42.16494095543512,0.018256000325577854
3.368664651578701,3.7933949047145004,43.818853086065076,42.16540043608391,0.01812498347045162
3.3750036933630656,3.768923447634921,43.78787353893279,42.16737640301679,0.017936688855434712
3.372317217548778,3.7123715530474293,43.74609299702937,42.16543192191331,0.01697198704920333
3.3757468436726947,3.7104474959044986,43.71425486490613,42.173006340279585,0.016624128584980736
3.376336047234549,3.774485267644503,43.68666498294513,42.16209382901155,0.020015099376560784
3.376504004938983,3.689296391108528,43.65983437364012,42.17453588647739,0.01848685117914026
3.3773798300826936,3.683016543120152,43.631942258025596,42.16395990596299,0.017417509633112057
3.3746502197938226,3.7444436418754035,43.60394998669048,42.172309363065054,0.01910036294072332
3.376977107318307,3.7042013754568903,43.56515778420403,42.17723833656066,0.01685866993647733
3.3784763275027077,3.708425623879124,43.55779217959345,42.15530056076254,0.01650141954619339
3.3769596020136547,3.7050238272232097,43.555688111341674,42.16904115742517,0.01561538958099442
